event_id,sample,process,process_role,m_gammagamma,n_electrons,n_muons,n_leptons,n_jets,n_jets_central,n_jets_forward,n_bjets,n_bjets_central,ht_jets,lead_jet_pt,sublead_jet_pt,met,pt_gg,delta_r_gg,photon_ti,partition,bdt_score,category,significance_model_weight_36fb
ttH|346525|284500|1748217,ttH,ttH,signal_top,124.15102713793321,0,0,0,3,3,0,1,1,178.89694595336914,79.95311737060547,70.48776245117188,124.90486145019531,138.78589053259986,1.5638698294592632,True,train,0.8950386208120492,ttH_had_BDT1,0.0003703872509341352
ttH|346525|284500|1748629,ttH,ttH,signal_top,127.08801383098215,0,0,0,9,9,0,2,2,486.4867706298828,83.90988159179688,81.40943145751953,14.917147636413574,127.2609520457214,1.5825927936913102,True,val,0.9282220257469128,ttH_had_BDT1,0.0
ttH|346525|284500|1748707,ttH,ttH,signal_top,123.05246069287055,0,0,0,4,4,0,1,1,259.3364486694336,104.94517517089844,67.35204315185547,74.86803436279297,29.343148111512498,2.86888402827732,True,train,0.3975381480806582,ttH_had_BDT3,0.0003774909097603504
ttH|346525|284500|1749154,ttH,ttH,signal_top,121.72074060864607,0,0,0,4,4,0,2,2,329.4133491516113,153.19313049316406,118.26248168945312,31.333189010620117,129.28169831003387,1.6440763603040298,True,train,0.8078595525306433,ttH_had_BDT2,0.0
ttH|346525|284500|1749773,ttH,ttH,signal_top,124.76662425216395,0,0,0,6,6,0,2,2,370.1362895965576,162.38265991210938,62.86503601074219,33.77959060668945,141.7461902947218,1.5877252537692046,False,train,0.932570277787775,ttH_had_BDT1,0.0
ttH|346525|284500|1749291,ttH,ttH,signal_top,124.71366081168657,0,0,0,4,4,0,1,1,272.666223526001,113.82261657714844,105.7652359008789,99.70572662353516,85.18597354323171,2.063797634932665,True,test,0.7914057955162684,ttH_had_BDT2,0.0003539377893682503
ttH|346525|284500|1749260,ttH,ttH,signal_top,118.17469784333288,0,0,0,3,3,0,1,1,161.2678985595703,60.12379455566406,52.11851119995117,97.34327697753906,72.3104965193804,2.3557477863051437,False,train,0.7195844623657617,ttH_had_BDT3,0.0
ttH|346525|284500|1749575,ttH,ttH,signal_top,126.03998406394479,0,0,0,5,5,0,2,2,409.31260108947754,130.96417236328125,122.46051788330078,15.833179473876953,155.2698500930056,1.4836242661813768,False,train,0.9115936636212416,ttH_had_BDT1,0.0
ttH|346525|284500|1749509,ttH,ttH,signal_top,126.30564704895448,0,0,0,3,3,0,1,1,342.0962333679199,174.29922485351562,105.04293060302734,62.41938400268555,130.23080171033874,1.6031717365530818,False,train,0.5423825789987359,ttH_had_BDT3,0.0
ttH|346525|284500|1749546,ttH,ttH,signal_top,125.13569712902195,0,0,0,4,4,0,1,1,147.44770431518555,45.259559631347656,35.4494514465332,13.662025451660156,200.88718010438004,1.2587754110043188,True,val,0.5837558256749178,ttH_had_BDT3,0.00033338874225418525
ttH|346525|284500|1749835,ttH,ttH,signal_top,126.28206988284971,0,0,0,3,3,0,1,1,254.17432022094727,115.17572021484375,94.2544937133789,9.097844123840332,133.0738599090375,1.6467218040548275,True,train,0.39485160258196805,ttH_had_BDT3,0.00034846978262475457
ttH|346525|284500|1745567,ttH,ttH,signal_top,123.907308673853,0,0,0,6,6,0,1,1,395.21298599243164,147.28192138671875,68.1021728515625,11.010616302490234,123.59421889559175,1.9200502477586312,True,train,0.8592288181261722,ttH_had_BDT2,0.0002625677034587248
ttH|346525|284500|1746118,ttH,ttH,signal_top,125.03503638163937,0,0,0,3,3,0,2,2,146.69905853271484,61.13129425048828,50.251121520996094,16.87247085571289,73.89686478444743,2.1757558181979646,True,train,0.2133171078127008,unassigned,0.00035608131956210346
ttH|346525|284500|1746210,ttH,ttH,signal_top,122.85930743635859,0,0,0,6,6,0,1,1,297.00618171691895,78.49466705322266,66.20321655273438,26.977216720581055,37.81121141061547,2.9661069522775825,True,train,0.6935167403559855,ttH_had_BDT3,0.0
ttH|346525|284500|1746256,ttH,ttH,signal_top,124.54999981065703,0,0,0,4,4,0,1,1,382.40682220458984,148.27398681640625,125.50717163085938,11.338542938232422,68.49621308779832,3.142267602434994,True,val,0.3715831795643086,ttH_had_BDT3,0.0004220761547439239
ttH|346525|284500|1746790,ttH,ttH,signal_top,124.70618980697388,0,0,0,3,3,0,1,1,146.6209259033203,61.884342193603516,56.8713264465332,72.04991149902344,135.8307775794604,1.5722186087757581,True,train,0.7083470224231623,ttH_had_BDT3,0.00033766318237071053
ttH|346525|284500|1746839,ttH,ttH,signal_top,123.1819818088292,0,0,0,3,3,0,1,1,133.48282432556152,65.23247528076172,41.81899642944336,72.74496459960938,77.27067296261883,2.077452541651769,False,train,0.22371639978692368,unassigned,0.0
ttH|346525|284500|1746917,ttH,ttH,signal_top,125.67105960141718,0,0,0,4,4,0,1,1,302.88267517089844,128.23715209960938,69.93328094482422,57.788883209228516,452.6416420351956,0.556447728981218,True,train,0.9025210936314698,ttH_had_BDT1,0.00039734875021481465
ttH|346525|284500|1746434,ttH,ttH,signal_top,124.54278551305697,0,0,0,3,3,0,2,2,235.43840980529785,144.10279846191406,65.87191772460938,34.96138000488281,140.5883034551049,1.5541576570370568,True,val,0.5827287493562846,ttH_had_BDT3,0.00034424005119342184
ttH|346525|284500|1746165,ttH,ttH,signal_top,128.60898257526162,0,0,0,4,4,0,2,2,283.8352279663086,102.16068267822266,96.45074462890625,22.85643768310547,70.4465347649147,2.5946349128574138,True,train,0.7444497416651933,ttH_had_BDT2,0.0
ttH|346525|284500|1746304,ttH,ttH,signal_top,127.7716311706427,0,0,0,4,4,0,1,1,305.12935638427734,120.55889892578125,108.07986450195312,53.51447296142578,93.52705291289087,2.1189903767132057,True,test,0.6261359103160377,ttH_had_BDT3,0.0
ttH|346525|284500|1746432,ttH,ttH,signal_top,126.15022431704973,0,0,0,6,6,0,2,2,452.35932540893555,148.08291625976562,110.5006103515625,81.7797622680664,19.603510475568942,2.898366843148505,False,val,0.8383598174523732,ttH_had_BDT2,0.0
ttH|346525|284500|1746003,ttH,ttH,signal_top,121.01788923240993,0,0,0,3,3,0,1,1,210.53075408935547,113.21307373046875,60.347923278808594,55.27775573730469,76.60622846292698,2.0788072654581233,True,test,0.33075467301016165,unassigned,0.0
ttH|346525|284500|1746063,ttH,ttH,signal_top,124.26912387222963,0,0,0,4,4,0,1,1,214.5561695098877,99.97103118896484,60.196475982666016,77.597412109375,43.48958706980052,2.6142152069957634,True,train,0.4115792754034154,ttH_had_BDT3,0.0004245385130120014
ttH|346525|284500|1746680,ttH,ttH,signal_top,125.80119100743113,0,0,0,4,4,0,1,1,254.91854095458984,104.0668716430664,81.1810302734375,71.83689880371094,37.77321458447748,2.6763910798204464,True,val,0.41331602973308557,ttH_had_BDT3,0.000342542164523982
ttH|346525|284500|632149,ttH,ttH,signal_top,125.7474477439562,0,0,0,4,4,0,2,2,282.5568962097168,113.00878143310547,67.92964935302734,131.518798828125,39.801678412996225,2.802315060391583,False,train,0.8434588766363627,ttH_had_BDT2,0.0
ttH|346525|284500|632916,ttH,ttH,signal_top,126.77188690364402,0,0,0,6,6,0,1,1,668.152811050415,349.84613037109375,79.82300567626953,10.706212043762207,106.23150820907331,2.3676270442118637,True,train,0.7942189415354886,ttH_had_BDT2,-0.00044417143174290725
ttH|346525|284500|632240,ttH,ttH,signal_top,125.56930316370668,0,0,0,4,4,0,1,1,325.0131149291992,95.78982543945312,93.17571258544922,41.81031799316406,205.55235504444573,1.0988235496883856,False,train,0.6847333098570784,ttH_had_BDT3,0.0
ttH|346525|284500|632405,ttH,ttH,signal_top,122.92846831063012,0,0,0,5,5,0,1,1,427.9385242462158,246.45648193359375,92.9447021484375,183.36424255371094,125.90772319693144,1.6082592589826499,False,test,0.9232798696967007,ttH_had_BDT1,0.0
ttH|346525|284500|632117,ttH,ttH,signal_top,124.15555341145766,0,0,0,3,3,0,1,1,240.8844223022461,119.17274475097656,87.47627258300781,10.680296897888184,118.06029783497652,1.8744943600687596,False,train,0.2740974447832883,unassigned,0.0
ttH|346525|284500|632393,ttH,ttH,signal_top,125.39016778539123,0,0,0,4,4,0,1,1,404.96025466918945,219.81268310546875,86.42990112304688,44.09000778198242,144.4011766146929,1.747042193875993,True,train,0.5701955677192913,ttH_had_BDT3,0.0003337816271521508
ttH|346525|284500|632619,ttH,ttH,signal_top,126.68792372110008,0,0,0,4,4,0,1,1,219.64334106445312,77.57765197753906,75.48298645019531,19.022489547729492,23.475618747447793,2.78946054918716,True,train,0.2709654748552839,tH_had_4j1b,0.0003879720560658456
ttH|346525|284500|632565,ttH,ttH,signal_top,125.77601573987862,0,0,0,3,3,0,1,1,220.77444458007812,90.32459259033203,69.60784149169922,68.1857681274414,100.58853445044856,1.8049127183024911,True,val,0.3953376091016328,ttH_had_BDT3,0.0004098614017934188
ttH|346525|284500|632840,ttH,ttH,signal_top,127.14487803638605,0,0,0,3,3,0,1,1,352.7579116821289,178.29208374023438,130.6964111328125,52.94459915161133,160.38710774293955,1.4831467445670914,False,train,0.3346362971818265,unassigned,0.0
ttH|346525|284500|632734,ttH,ttH,signal_top,125.41547088185395,0,0,0,3,3,0,2,2,293.9874725341797,114.9504165649414,109.69281005859375,30.9303035736084,112.30380605528897,2.05538959451839,True,train,0.601965767735277,ttH_had_BDT3,0.00046528037924360705
ttH|346525|284500|632886,ttH,ttH,signal_top,124.56373399377853,0,0,0,4,4,0,2,2,313.61075592041016,200.08421325683594,60.55376052856445,98.4080581665039,168.46525096972294,1.447848400431774,True,train,0.9408866416086841,ttH_had_BDT1,0.0003706240456058933
ttH|346525|284500|632495,ttH,ttH,signal_top,124.3236281880673,0,0,0,4,4,0,1,1,275.4290599822998,107.45602416992188,87.16751098632812,16.505464553833008,4.324493009620655,3.5304768745359563,False,test,0.3505282431802035,tH_had_4j1b,0.0
ttH|346525|284500|632533,ttH,ttH,signal_top,125.83170853901257,0,0,0,5,5,0,1,1,353.3354320526123,164.89984130859375,85.35906982421875,19.901391983032227,39.05037859034136,2.7593042950485405,False,val,0.6789434980211965,ttH_had_BDT3,0.0
ttH|346525|284500|632602,ttH,ttH,signal_top,124.93068092342186,0,0,0,3,3,0,1,1,153.12425231933594,57.4024658203125,57.07166290283203,58.0871696472168,95.20917688085298,1.8581142975920923,True,val,0.32070344647945515,unassigned,0.0003737480768293843
ttH|346525|284500|632020,ttH,ttH,signal_top,122.64148565270524,0,0,0,4,4,0,2,2,245.14469528198242,91.78521728515625,64.28225708007812,55.2388916015625,48.890302330895125,2.8252179124117434,False,train,0.7150726686439848,ttH_had_BDT3,0.0
ttH|346525|284500|632503,ttH,ttH,signal_top,124.67754439970096,0,0,0,3,3,0,1,1,140.6476821899414,84.49837493896484,28.401182174682617,49.4871940612793,40.199123882199636,2.9523625413442387,False,train,0.15261739500866356,unassigned,0.0
ttH|346525|284500|632595,ttH,ttH,signal_top,125.03699874785575,0,0,0,4,4,0,1,1,206.623384475708,101.01396179199219,46.92734146118164,37.16367721557617,24.883299059662278,2.821750678145577,False,train,0.2305427336373656,tH_had_4j1b,0.0
ttH|346525|284500|632883,ttH,ttH,signal_top,124.85759298959354,0,0,0,3,3,0,1,1,336.6134548187256,220.34744262695312,90.832275390625,40.209903717041016,113.10813964658911,1.8946387028319827,True,train,0.2938643704903709,unassigned,0.00044615732268990255
ttH|346525|284500|632641,ttH,ttH,signal_top,129.00753048117286,0,0,0,7,7,0,1,1,537.0754222869873,224.26475524902344,116.36101531982422,89.74785614013672,150.81615343971066,1.8369865606250877,False,val,0.8877797524353971,ttH_had_BDT1,0.0
ttH|346525|284500|632192,ttH,ttH,signal_top,123.3016985989791,0,0,0,4,4,0,2,2,368.0480041503906,147.4800262451172,109.6821060180664,32.016273498535156,82.50683453101315,2.3053297324042674,False,train,0.762542411369624,ttH_had_BDT2,0.0
ttH|346525|284500|632609,ttH,ttH,signal_top,125.37848131226173,0,0,0,4,4,0,1,1,506.4116020202637,216.0321502685547,183.89422607421875,130.89817810058594,235.01009205313838,1.5610583106041949,False,val,0.9077206430836817,ttH_had_BDT1,0.0
ttH|346525|284500|632555,ttH,ttH,signal_top,125.09267396250438,0,0,0,3,3,0,1,1,219.6164321899414,102.84117889404297,67.4748306274414,42.52534484863281,19.979175435759814,2.995394401611947,True,val,0.16487675848872474,unassigned,0.00039157474063650997
ttH|346525|284500|632357,ttH,ttH,signal_top,126.57942685570558,0,0,0,4,4,0,2,2,347.7661895751953,127.08303833007812,98.53921508789062,75.77969360351562,86.20091634410832,2.1217466659884026,True,train,0.8248214529207452,ttH_had_BDT2,0.0003589147512865207
ttH|346525|284500|630236,ttH,ttH,signal_top,124.43749541695345,0,0,0,3,3,0,2,2,343.26969146728516,156.83609008789062,94.00653839111328,100.60904693603516,177.4651689798673,1.2983079654640102,False,test,0.8991938461754707,ttH_had_BDT1,0.0
ttH|346525|284500|630289,ttH,ttH,signal_top,125.81953175973958,0,0,0,3,3,0,1,1,183.0766201019287,111.8277816772461,42.222476959228516,20.110816955566406,156.03197556171148,1.408828998049293,True,val,0.4331584257578318,ttH_had_BDT3,0.0003694353157336862
ttH|346525|284500|630891,ttH,ttH,signal_top,126.84415890236038,0,0,0,3,3,0,2,2,179.68946838378906,88.41397094726562,62.06625747680664,28.359580993652344,96.55144643114681,2.0803220243686416,False,train,0.42375604239336556,ttH_had_BDT3,0.0
ttH|346525|284500|630801,ttH,ttH,signal_top,126.04316149466541,0,0,0,4,4,0,1,1,244.45700454711914,82.31462860107422,70.12793731689453,75.97525787353516,70.74660912662655,2.279175922908369,True,train,0.524642828290736,ttH_had_BDT3,0.00033880363636386724
ttH|346525|284500|630003,ttH,ttH,signal_top,127.6527933294929,0,0,0,3,3,0,1,1,242.74202728271484,91.92145538330078,85.91276550292969,77.54499053955078,143.70047466549283,1.5781781069084289,False,val,0.6500817606060304,ttH_had_BDT3,0.0
ttH|346525|284500|630173,ttH,ttH,signal_top,124.98000085706009,0,0,0,4,4,0,1,1,288.6036834716797,122.51817321777344,100.75137329101562,65.98577880859375,107.06500653321064,2.005671244171265,True,val,0.6570333039366492,ttH_had_BDT3,0.0003712229386946357
ttH|346525|284500|630270,ttH,ttH,signal_top,124.5677433376385,0,0,0,3,3,0,2,2,209.08779907226562,98.73224639892578,67.47796630859375,18.947891235351562,68.7757011880404,2.212555843015685,True,val,0.42244104766764395,ttH_had_BDT3,0.0003396254461327283
ttH|346525|284500|630305,ttH,ttH,signal_top,123.52628409997563,0,0,0,3,3,0,2,2,185.17584991455078,84.306396484375,57.99335479736328,8.058072090148926,24.325987783125104,3.3569719361988257,True,train,0.21950784142247837,unassigned,0.00036699815795655886
ttH|346525|284500|630154,ttH,ttH,signal_top,121.61716580526776,0,0,0,5,5,0,1,1,443.50441551208496,144.59413146972656,113.73938751220703,34.73297119140625,80.25430864556525,2.292324752394345,False,val,0.6585634749683519,ttH_had_BDT3,0.0
ttH|346525|284500|630199,ttH,ttH,signal_top,125.11935137691682,0,0,0,3,3,0,1,1,338.28515434265137,223.88113403320312,85.67555236816406,47.993900299072266,169.76831137457958,1.3563698184924105,True,val,0.41169328658601057,ttH_had_BDT3,0.00038267663026185034
ttH|346525|284500|1746978,ttH,ttH,signal_top,126.27528237231358,0,0,0,7,7,0,2,2,530.7922286987305,156.44931030273438,155.09719848632812,31.3701229095459,95.27058448193063,2.2877008338905735,False,val,0.8968282596651226,ttH_had_BDT1,0.0
ttH|346525|284500|1746073,ttH,ttH,signal_top,123.78230481606214,0,0,0,3,3,0,1,1,242.07839584350586,148.0513916015625,59.704410552978516,56.12801742553711,114.2679685825033,1.7824751679517195,True,train,0.4934734574495517,ttH_had_BDT3,0.00037880256231856977
ttH|346525|284500|1746929,ttH,ttH,signal_top,126.69875052445508,0,0,0,5,5,0,2,2,196.92103958129883,45.01885223388672,44.373043060302734,28.72051239013672,47.695133486912795,2.4971208398007176,False,val,0.4413757567229786,ttH_had_BDT3,0.0
ttH|346525|284500|1746082,ttH,ttH,signal_top,125.30449402345165,0,0,0,5,5,0,1,1,336.7248001098633,127.82669067382812,91.34439849853516,24.694536209106445,85.91793313007337,2.114594143421103,False,train,0.7288320381172626,ttH_had_BDT3,0.0
ttH|346525|284500|1746955,ttH,ttH,signal_top,125.70103915740702,0,0,0,3,3,0,2,2,113.085205078125,48.85785675048828,35.830169677734375,42.32105255126953,185.4670632664805,1.5203131239925256,True,train,0.5822883200142307,ttH_had_BDT3,0.0003741338834644624
ttH|346525|284500|1746308,ttH,ttH,signal_top,124.05493839172718,0,0,0,3,3,0,1,1,207.20830917358398,92.4002914428711,58.8753547668457,30.079517364501953,392.63455673913666,0.6219249623162131,True,train,0.8399132962683483,ttH_had_BDT2,0.00034041910007543883
